idcomm,id,male,white,married,age,educate,income,commlength,commtrust,trust,pop2020,relighomog,disadvantage
1115,290114,male,white,no,66,1,1,36,-1.557,not_high,7339,0.295,-0.608
1115,290117,female,white,no,48,4,5,28,-0.240,not_high,7339,0.295,-0.608
1115,290120,male,white,yes,41,4,8,7,0.827,not_high,7339,0.295,-0.608
1115,290122,male,white,yes,75,3,2,15,0.551,not_high,7339,0.295,-0.608
1115,290124,male,white,yes,69,4,6,67,1.172,high,7339,0.295,-0.608
1115,290128,male,white,no,47,6,4,17,-1.136,not_high,7339,0.295,-0.608
1115,290129,male,white,yes,76,1,7,13,0.700,not_high,7339,0.295,-0.608
1115,290132,male,white,yes,41,5,7,38,-1.614,not_high,7339,0.295,-0.608
1115,290133,female,white,no,74,2,3,3,0.546,not_high,7339,0.295,-0.608
1115,290134,female,white,no,50,5,4,5,-1.358,not_high,7339,0.295,-0.608
1115,290136,male,white,yes,67,1,2,53,-0.296,not_high,7339,0.295,-0.608
1115,290137,female,white,yes,56,7,8,23,1.341,high,7339,0.295,-0.608
1115,290138,male,white,yes,43,4,8,24,-0.750,not_high,7339,0.295,-0.608
1115,290139,female,white,yes,63,3,5,6,-0.394,not_high,7339,0.295,-0.608
1115,290140,male,white,yes,62,3,3,38,-0.936,not_high,7339,0.295,-0.608
1115,290142,male,white,no,50,6,4,44,-2.791,not_high,7339,0.295,-0.608
1115,290144,female,white,no,79,1,2,18,0.985,not_high,7339,0.295,-0.608
1115,290145,female,white,yes,34,6,2,10,-2.060,not_high,7339,0.295,-0.608
1115,290149,female,white,yes,71,3,1,15,-1.768,not_high,7339,0.295,-0.608
1115,290150,male,white,yes,70,4,4,39,-1.541,not_high,7339,0.295,-0.608
1115,290153,female,white,yes,57,1,3,50,1.359,high,7339,0.295,-0.608
1115,290158,male,white,yes,45,7,8,5,-0.188,not_high,7339,0.295,-0.608
1115,290160,male,white,yes,81,3,5,17,-1.203,not_high,7339,0.295,-0.608
1115,290164,female,white,no,85,2,1,63,1.446,high,7339,0.295,-0.608
1185,300002,male,white,yes,74,1,7,40,0.628,not_high,963,0.132,0.245
1185,300006,male,white,yes,27,4,5,3,-1.529,not_high,963,0.132,0.245
1185,300007,female,white,yes,47,4,2,47,0.688,not_high,963,0.132,0.245
1185,300008,male,white,yes,45,5,6,21,-0.264,not_high,963,0.132,0.245
1185,300010,male,white,yes,87,3,3,25,0.287,not_high,963,0.132,0.245
1185,300013,female,white,yes,56,4,4,10,-0.240,not_high,963,0.132,0.245
1185,300014,male,white,yes,57,2,7,22,-3.171,not_high,963,0.132,0.245
1185,300016,male,white,yes,44,3,3,44,1.118,high,963,0.132,0.245
1185,300019,female,white,yes,41,5,8,5,0.150,not_high,963,0.132,0.245
1185,300021,female,white,yes,82,4,8,44,0.418,not_high,963,0.132,0.245
1185,300022,male,nonwhite,no,57,3,3,10,-0.672,not_high,963,0.132,0.245
1185,300024,male,white,yes,57,5,5,28,0.081,not_high,963,0.132,0.245
1185,300025,female,white,yes,50,3,5,26,-0.940,not_high,963,0.132,0.245
1185,300028,female,white,yes,30,2,5,2,-1.030,not_high,963,0.132,0.245
1185,300029,female,white,no,77,4,3,61,1.004,high,963,0.132,0.245
1185,300030,male,white,yes,44,7,8,13,1.762,high,963,0.132,0.245
1185,300034,female,white,no,83,4,2,60,-0.760,not_high,963,0.132,0.245
1185,300039,female,white,yes,79,4,4,53,-0.364,not_high,963,0.132,0.245
1185,300040,female,white,yes,34,6,7,34,0.548,not_high,963,0.132,0.245
1185,300042,male,white,yes,43,5,4,25,-0.080,not_high,963,0.132,0.245
1185,300044,female,white,no,64,2,2,32,1.120,high,963,0.132,0.245
1185,300045,female,white,yes,41,4,6,15,0.889,not_high,963,0.132,0.245
1185,300048,male,white,no,85,3,4,54,-0.551,not_high,963,0.132,0.245
1185,300050,male,white,no,24,5,5,24,-0.264,not_high,963,0.132,0.245
1185,300052,male,white,yes,42,4,1,4,-2.541,not_high,963,0.132,0.245
1185,300055,male,white,yes,35,3,7,35,-0.181,not_high,963,0.132,0.245
1185,300057,female,white,yes,48,4,8,48,-2.487,not_high,963,0.132,0.245
1185,300060,female,white,yes,56,3,3,3,-1.794,not_high,963,0.132,0.245
1185,300062,male,white,yes,36,4,6,36,-1.241,not_high,963,0.132,0.245
1185,300065,female,white,no,39,4,4,18,0.318,not_high,963,0.132,0.245
1185,300066,male,white,yes,63,3,5,63,1.125,high,963,0.132,0.245
1185,300067,female,white,no,44,3,6,40,-0.232,not_high,963,0.132,0.245
1185,300069,male,white,yes,41,7,8,15,-0.170,not_high,963,0.132,0.245
1185,300070,female,white,no,62,2,5,7,0.443,not_high,963,0.132,0.245
1185,300071,female,nonwhite,yes,40,4,3,22,-1.132,not_high,963,0.132,0.245
1185,300072,male,white,yes,77,3,6,76,1.228,high,963,0.132,0.245
1185,300074,female,white,yes,37,3,3,15,-1.306,not_high,963,0.132,0.245
1185,300077,female,nonwhite,yes,80,3,2,46,0.376,not_high,963,0.132,0.245
1185,300078,male,white,yes,53,5,6,53,-1.178,not_high,963,0.132,0.245
1185,300081,female,white,no,85,3,2,85,0.857,not_high,963,0.132,0.245
1185,300084,male,white,yes,42,5,6,42,0.584,not_high,963,0.132,0.245
1185,300085,female,white,yes,47,4,5,2,0.093,not_high,963,0.132,0.245
1185,300086,female,white,yes,50,7,4,13,-0.066,not_high,963,0.132,0.245
1185,300087,female,white,yes,32,4,6,33,-1.464,not_high,963,0.132,0.245
1185,300088,male,white,yes,62,4,5,40,-0.240,not_high,963,0.132,0.245
1185,300089,female,white,yes,50,6,7,25,0.407,not_high,963,0.132,0.245
1185,300090,male,white,yes,67,7,4,13,0.747,not_high,963,0.132,0.245
1185,300091,female,white,no,71,1,1,50,0.244,not_high,963,0.132,0.245
1185,300092,male,white,yes,50,4,8,10,0.093,not_high,963,0.132,0.245
1185,300093,female,white,yes,55,7,5,24,-1.403,not_high,963,0.132,0.245
1185,300094,female,white,yes,40,3,6,40,-0.023,not_high,963,0.132,0.245
1185,300096,male,white,yes,36,3,3,5,-0.656,not_high,963,0.132,0.245
1185,300097,female,white,yes,46,4,6,28,-1.064,not_high,963,0.132,0.245
