State,StateCode,County,CountyCode,BingeDrink,TeenBirths,PrimaryCare,PerHSGrads,PerSingleParentHH,ViolentCrime,UnhealthyFoods,PerFastFood
Pennsylvania,38,Mercer,1661.38,13,28,62,83,29,228,19,44
Pennsylvania,38,Mifflin,1662.38,16,43,78,82,28,194,1,38
Pennsylvania,38,Monroe,1663.38,26,18,64,83,27,253,0,38
Pennsylvania,38,Montgomery,1664.38,17,15,193,87,21,203,3,50
Pennsylvania,38,Montour,1665.38,15,23,644,83,21,345,0,46
Pennsylvania,38,Northampton,1666.38,15,24,112,85,28,200,7,42
Pennsylvania,38,Northumberland,1667.38,17,39,52,79,31,378,0,37
Pennsylvania,38,Perry,1668.38,13,33,40,79,25,192,19,40
Pennsylvania,38,Philadelphia,1669.38,17,63,135,51,59,1382,1,55
Pennsylvania,38,Pike,1670.38,11,13,38,92,28,161,20,32
Pennsylvania,38,Potter,1671.38,14,37,89,85,35,411,8,26
Pennsylvania,38,Schuylkill,1672.38,20,34,50,86,33,223,0,37
Pennsylvania,38,Snyder,1673.38,13,23,65,85,20,339,2,38
Pennsylvania,38,Somerset,1674.38,23,23,65,93,23,158,1,42
Pennsylvania,38,Susquehanna,1675.38,19,30,37,82,31,126,2,38
Pennsylvania,38,Tioga,1676.38,17,29,81,83,30,114,1,24
Pennsylvania,38,Union,1677.38,16,17,115,90,23,99,0,45
Pennsylvania,38,Venango,1678.38,14,37,90,86,33,139,0,39
Pennsylvania,38,Warren,1679.38,24,27,86,77,25,484,2,31
Pennsylvania,38,Washington,1680.38,18,24,109,89,25,263,16,50
Pennsylvania,38,Wayne,1681.38,15,19,72,81,27,184,1,28
Pennsylvania,38,Westmoreland,1682.38,17,21,105,88,25,162,14,48
Pennsylvania,38,Wyoming,1683.38,22,29,79,85,33,107,27,22
Pennsylvania,38,York,1684.38,16,37,102,78,28,259,10,55
Rhode Island,39,Bristol,1685.39,17,8,189,89,17,76,10,36
Rhode Island,39,Kent,1686.39,20,23,100,79,26,125,9,41
Rhode Island,39,Newport,1687.39,21,18,114,82,27,204,7,34
Rhode Island,39,Providence,1688.39,18,41,160,73,41,326,5,47
Rhode Island,39,Washington,1689.39,23,12,112,85,23,90,13,40
South Carolina,40,Abbeville,1690.4,12,47,75,79,35,636,8,50
South Carolina,40,Aiken,1691.4,14,52,63,74,39,457,21,51
South Carolina,40,Allendale,1692.4,18,101,163,57,60,983,1,100
South Carolina,40,Anderson,1693.4,10,58,124,75,34,656,20,55
South Carolina,40,Bamberg,1694.4,10,40,105,67,55,693,1,71
South Carolina,40,Barnwell,1695.4,11,71,22,71,50,885,0,56
South Carolina,40,Beaufort,1696.4,20,54,102,61,31,613,0,29
South Carolina,40,Berkeley,1697.4,16,52,48,68,35,549,20,55
South Carolina,40,Calhoun,1698.4,10,42,21,81,41,685,33,43
South Carolina,40,Charleston,1699.4,22,45,219,68,40,859,11,44
South Carolina,40,Cherokee,1700.4,8,76,71,79,39,510,0,53
South Carolina,40,Chester,1701.4,16,73,46,78,52,1204,1,45
South Carolina,40,Chesterfield,1702.4,15,69,70,68,42,597,4,45
South Carolina,40,Clarendon,1703.4,11,63,109,75,50,864,2,55
South Carolina,40,Colleton,1704.4,9,71,79,64,42,1004,10,52
South Carolina,40,Darlington,1705.4,11,59,111,88,45,1060,29,52
South Carolina,40,Dillon,1706.4,11,91,68,72,57,1703,0,57
South Carolina,40,Dorchester,1707.4,15,44,67,71,34,534,16,57
South Carolina,40,Edgefield,1708.4,12,44,74,72,37,252,30,40
South Carolina,40,Fairfield,1709.4,12,64,68,62,52,1043,33,42
South Carolina,40,Florence,1710.4,13,59,183,77,46,882,24,59
South Carolina,40,Georgetown,1711.4,17,55,86,81,43,713,1,38
South Carolina,40,Greenville,1712.4,14,47,160,73,33,709,14,51
South Carolina,40,Greenwood,1713.4,11,58,253,81,47,939,0,44
South Carolina,40,Hampton,1714.4,10,64,52,66,38,724,3,56
South Carolina,40,Horry,1715.4,17,57,79,69,40,807,18,39
South Carolina,40,Jasper,1716.4,19,88,44,66,52,913,5,50
South Carolina,40,Kershaw,1717.4,14,64,88,73,33,509,26,52
South Carolina,40,Lancaster,1718.4,14,64,62,73,39,566,0,52
South Carolina,40,Laurens,1719.4,10,61,89,65,41,806,30,56
South Carolina,40,Lee,1720.4,14,69,15,84,53,597,3,57
South Carolina,40,Lexington,1721.4,14,45,103,77,32,415,16,49
South Carolina,40,McCormick,1722.4,12,53,59,71,46,577,3,57
South Carolina,40,Marion,1723.4,7,74,74,64,61,964,0,52
South Carolina,40,Marlboro,1724.4,9,77,77,65,59,1165,1,60
South Carolina,40,Newberry,1725.4,13,61,102,70,43,367,1,42
South Carolina,40,Oconee,1726.4,13,55,113,74,32,561,2,54
South Carolina,40,Orangeburg,1727.4,12,55,80,71,50,694,0,55
South Carolina,40,Pickens,1728.4,11,37,112,71,26,354,23,50
South Carolina,40,Richland,1729.4,19,34,159,67,42,1035,13,54
South Carolina,40,Saluda,1730.4,22,58,21,75,29,591,27,27
South Carolina,40,Spartanburg,1731.4,12,60,126,77,33,665,21,50
South Carolina,40,Sumter,1732.4,12,66,77,77,45,962,24,54
South Carolina,40,Union,1733.4,13,74,98,72,40,810,1,45
South Carolina,40,Williamsburg,1734.4,9,55,29,69,56,557,4,48
South Carolina,40,York,1735.4,12,46,71,77,32,753,15,56
South Dakota,41,Beadle,1736.41,17,43,88,75,21,21,7,44
South Dakota,41,Bennett,1737.41,26,77,100,78,68,289,62,50
South Dakota,41,Bon Homme,1738.41,16,21,86,86,18,9,32,33
South Dakota,41,Brown,1739.41,21,30,131,84,23,133,5,58
South Dakota,41,Brule,1740.41,13,22,269,73,18,214,17,58
South Dakota,41,Butte,1741.41,14,40,83,100,29,188,12,31
South Dakota,41,Charles Mix,1742.41,22,71,112,71,43,138,19,50
South Dakota,41,Clay,1743.41,21,9,118,70,17,50,3,37
South Dakota,41,Codington,1744.41,21,45,164,82,24,170,3,41
South Dakota,41,Corson,1745.41,22,103,100,71,48,107,65,33
South Dakota,41,Custer,1746.41,16,26,126,71,29,67,10,32
South Dakota,41,Davison,1747.41,13,35,159,91,29,190,2,44
South Dakota,41,Deuel,1748.41,23,25,47,81,10,62,31,25
South Dakota,41,Dewey,1749.41,23,99,51,100,48,61,26,25
South Dakota,41,Fall River,1750.41,17,48,84,81,30,52,10,45
South Dakota,41,Gregory,1751.41,18,23,249,93,19,0,21,11
South Dakota,41,Hamlin,1752.41,15,33,35,86,16,88,38,50
South Dakota,41,Hughes,1753.41,16,36,131,78,29,474,3,43
South Dakota,41,Jackson,1754.41,21,100,100,90,55,103,69,0
South Dakota,41,Lake,1755.41,22,16,110,100,18,100,3,24
South Dakota,41,Lawrence,1756.41,20,22,171,84,28,106,1,47
South Dakota,41,Lincoln,1757.41,22,17,222,83,17,150,11,56
South Dakota,41,Marshall,1758.41,21,27,24,93,26,145,39,14
South Dakota,41,Meade,1759.41,14,36,96,76,24,115,16,29
South Dakota,41,Minnehaha,1760.41,19,38,170,78,29,255,6,49
South Dakota,41,Pennington,1761.41,18,57,145,78,37,417,13,48
South Dakota,41,Roberts,1762.41,19,66,131,76,44,150,21,41
South Dakota,41,Shannon,1763.41,26,125,37,82,70,0,71,40
South Dakota,41,Spink,1764.41,21,20,91,89,19,134,18,25
South Dakota,41,Stanley,1765.41,22,38,36,77,37,60,4,17
South Dakota,41,Tripp,1766.41,14,42,179,81,32,80,14,36
South Dakota,41,Turner,1767.41,18,18,84,100,20,111,29,20
South Dakota,41,Union,1768.41,19,21,106,87,18,68,14,33
South Dakota,41,Walworth,1769.41,16,40,114,88,27,169,12,50
South Dakota,41,Yankton,1770.41,20,28,146,78,25,104,4,45
South Dakota,41,Ziebach,1771.41,23,43,100,66,57,13,59,0
Tennessee,42,Anderson,1772.42,10,50,136,85,29,423,18,61
Tennessee,42,Bedford,1773.42,8,80,53,79,30,356,1,55
Tennessee,42,Benton,1774.42,9,57,44,65,31,278,3,35
Tennessee,42,Bledsoe,1775.42,6,56,31,75,27,161,2,25
Tennessee,42,Blount,1776.42,8,46,85,86,28,357,19,48
Tennessee,42,Bradley,1777.42,7,54,80,78,31,766,19,59
Tennessee,42,Campbell,1778.42,1,70,54,72,33,564,1,68
Tennessee,42,Cannon,1779.42,9,44,43,67,29,199,28,50
Tennessee,42,Carroll,1780.42,7,60,98,89,36,266,2,48
Tennessee,42,Carter,1781.42,5,55,56,82,34,223,32,60
Tennessee,42,Cheatham,1782.42,6,46,58,77,24,309,20,50
Tennessee,42,Chester,1783.42,13,34,37,74,33,386,24,61
Tennessee,42,Claiborne,1784.42,8,50,61,71,24,425,4,68
Tennessee,42,Clay,1785.42,3,56,25,90,25,214,2,43
Tennessee,42,Cocke,1786.42,4,76,103,88,33,623,5,42
Tennessee,42,Coffee,1787.42,8,62,109,78,33,525,0,40
Tennessee,42,Crockett,1788.42,9,65,28,79,45,277,1,100
Tennessee,42,Cumberland,1789.42,5,66,87,84,26,348,3,48
Tennessee,42,Davidson,1790.42,12,54,169,72,43,1323,10,51
Tennessee,42,Decatur,1791.42,10,60,95,76,32,293,2,35
Tennessee,42,DeKalb,1792.42,6,74,106,81,24,351,0,33
Tennessee,42,Dickson,1793.42,8,60,73,82,29,462,19,47
Tennessee,42,Dyer,1794.42,11,74,101,81,37,681,0,54
Tennessee,42,Fayette,1795.42,6,54,71,85,32,515,29,52
Tennessee,42,Fentress,1796.42,5,60,62,100,30,378,1,50
Tennessee,42,Franklin,1797.42,13,42,104,84,23,314,3,48
Tennessee,42,Gibson,1798.42,14,67,96,81,38,523,0,53
Tennessee,42,Giles,1799.42,10,53,86,79,30,401,4,56
Tennessee,42,Grainger,1800.42,4,67,18,87,24,198,37,56
Tennessee,42,Greene,1801.42,4,59,112,90,31,392,1,55
Tennessee,42,Grundy,1802.42,5,62,14,86,39,604,1,56
Tennessee,42,Hamblen,1803.42,9,82,112,71,32,545,21,62
Tennessee,42,Hamilton,1804.42,9,52,162,72,35,775,14,53
Tennessee,42,Hardeman,1805.42,5,70,43,70,47,567,7,38
Tennessee,42,Hardin,1806.42,4,59,80,91,37,712,2,34
Tennessee,42,Hawkins,1807.42,6,58,47,73,30,275,30,63
Tennessee,42,Haywood,1808.42,10,80,74,61,50,1197,6,59
Tennessee,42,Henderson,1809.42,6,65,63,78,27,624,3,48
Tennessee,42,Henry,1810.42,9,65,69,73,34,398,4,48
Tennessee,42,Humphreys,1811.42,4,50,60,92,32,176,1,34
Tennessee,42,Jefferson,1812.42,8,53,64,81,31,290,27,55
Tennessee,42,Johnson,1813.42,4,66,61,97,28,495,3,56
Tennessee,42,Knox,1814.42,11,39,182,80,30,600,15,53
Tennessee,42,Lake,1815.42,4,98,27,77,44,336,0,29
Tennessee,42,Lauderdale,1816.42,11,85,30,70,40,769,0,47
Tennessee,42,Lawrence,1817.42,6,53,66,80,21,606,1,58
Tennessee,42,Lewis,1818.42,2,65,43,82,30,435,0,57
Tennessee,42,Lincoln,1819.42,9,60,118,80,24,541,4,50
Tennessee,42,Loudon,1820.42,11,60,69,81,22,388,17,51
Tennessee,42,McMinn,1821.42,5,58,82,72,32,701,0,59
Tennessee,42,McNairy,1822.42,8,67,82,85,23,291,1,43
Tennessee,42,Macon,1823.42,9,75,32,71,29,272,31,45
Tennessee,42,Madison,1824.42,8,52,236,71,45,856,14,53
Tennessee,42,Marion,1825.42,8,64,71,74,32,358,29,41
Tennessee,42,Marshall,1826.42,9,59,43,81,34,431,1,60
Tennessee,42,Maury,1827.42,10,56,104,72,32,766,1,51
Tennessee,42,Meigs,1828.42,15,54,42,79,38,391,1,17
Tennessee,42,Monroe,1829.42,8,66,59,84,28,475,0,52
Tennessee,42,Montgomery,1830.42,14,55,62,87,37,697,19,54
Tennessee,42,Morgan,1831.42,4,51,20,100,26,106,10,38
Tennessee,42,Obion,1832.42,8,62,89,72,32,351,0,48
Tennessee,42,Overton,1833.42,5,44,86,73,17,242,0,48
Tennessee,42,Perry,1834.42,1,52,39,94,25,302,10,100
Tennessee,42,Polk,1835.42,9,75,108,80,30,289,34,54
Tennessee,42,Putnam,1836.42,4,46,101,77,28,361,0,44
Tennessee,42,Rhea,1837.42,10,72,48,77,33,329,0,60
Tennessee,42,Roane,1838.42,4,49,56,74,30,303,0,58
Tennessee,42,Robertson,1839.42,7,64,63,86,31,551,14,54
Tennessee,42,Rutherford,1840.42,8,41,64,89,31,477,11,52
Tennessee,42,Scott,1841.42,6,73,73,77,23,606,3,84
Tennessee,42,Sequatchie,1842.42,12,75,51,80,34,425,24,43
Tennessee,42,Sevier,1843.42,9,63,83,71,27,361,0,38
Tennessee,42,Shelby,1844.42,12,66,139,71,51,1478,11,54
Tennessee,42,Smith,1845.42,6,55,73,90,28,258,26,44
Tennessee,42,Stewart,1846.42,4,47,15,89,36,377,32,45
Tennessee,42,Sullivan,1847.42,11,52,216,74,30,510,20,62
Tennessee,42,Sumner,1848.42,12,46,94,83,24,350,13,48
Tennessee,42,Tipton,1849.42,11,54,56,84,35,667,22,48
Tennessee,42,Unicoi,1850.42,3,46,79,84,27,176,19,57
Tennessee,42,Union,1851.42,1,68,21,80,31,189,42,56
Tennessee,42,Warren,1852.42,3,72,67,75,32,297,0,52
Tennessee,42,Washington,1853.42,6,41,343,90,29,482,18,53
Tennessee,42,Wayne,1854.42,6,48,48,89,31,251,7,23
Tennessee,42,Weakley,1855.42,9,32,84,74,37,350,1,50
Tennessee,42,White,1856.42,4,71,56,81,28,384,1,58
Tennessee,42,Williamson,1857.42,15,14,205,99,14,143,8,53
Tennessee,42,Wilson,1858.42,11,40,59,84,23,463,12,52
Texas,43,Anderson,1859.4301,27,80,44,93,32,359,4,49
Texas,43,Andrews,1860.4301,4,80,81,86,41,519,0,47
Texas,43,Angelina,1861.4301,10,77,85,87,36,420,2,63
Texas,43,Atascosa,1862.4301,12,72,46,85,39,209,31,45
Texas,43,Baylor,1863.4301,5,72,54,98,12,452,3,50
Texas,43,Bell,1864.4301,14,79,143,84,37,438,18,57
Texas,43,Bexar,1865.4301,20,65,125,79,36,569,16,52
Texas,43,Bowie,1866.4301,11,69,143,93,39,720,19,66
Texas,43,Brazoria,1867.4301,12,53,108,88,26,208,15,52
Texas,43,Brazos,1868.4301,15,38,164,82,39,504,24,58
Texas,43,Brown,1869.4301,12,64,74,93,26,328,4,56
Texas,43,Burleson,1870.4301,3,65,30,90,28,295,34,39
Texas,43,Burnet,1871.4301,21,58,79,95,36,240,4,50
Texas,43,Caldwell,1872.4301,12,75,61,90,37,431,26,58
Texas,43,Cameron,1873.4301,17,88,74,83,34,388,30,47
Texas,43,Cherokee,1874.4301,14,79,56,92,32,453,2,62
Texas,43,Collin,1875.4301,13,24,115,94,18,223,4,51
Texas,43,Comal,1876.4301,18,45,99,91,21,269,17,43
Texas,43,Cooke,1877.4301,12,66,44,94,26,316,1,36
Texas,43,Coryell,1878.4301,13,44,32,91,29,217,26,57
Texas,43,Dallam,1879.4301,7,93,112,92,17,243,9,40
Texas,43,Dallas,1880.4301,15,76,96,79,37,618,6,54
Texas,43,Denton,1881.4301,16,29,86,92,21,209,6,55
Texas,43,Eastland,1882.4301,8,57,44,92,28,188,8,52
Texas,43,Ector,1883.4301,16,99,130,70,39,579,17,64
Texas,43,Edwards,1884.4301,18,58,51,92,44,278,15,67
Texas,43,Ellis,1885.4301,18,57,58,90,28,288,16,56
Texas,43,El Paso,1886.4301,17,78,84,81,36,425,18,52
Texas,43,Erath,1887.4301,16,40,84,82,27,242,3,53
Texas,43,Falls,1888.4301,8,56,12,78,41,272,14,50
Texas,43,Fannin,1889.4301,5,63,21,94,25,189,4,57
Texas,43,Fort Bend,1890.4301,13,27,112,90,22,363,10,56
Texas,43,Freestone,1891.4301,7,64,32,95,20,206,6,57
Texas,43,Galveston,1892.4301,18,50,171,88,31,442,11,50
Texas,43,Gillespie,1893.4301,18,47,205,97,27,57,6,25
Texas,43,Grayson,1894.4301,11,63,77,92,33,274,16,57
Texas,43,Gregg,1895.4301,14,78,121,87,37,771,17,60
Texas,43,Guadalupe,1896.4301,19,48,47,92,26,243,25,60
Texas,43,Hale,1897.4301,15,100,51,84,34,290,0,46
Texas,43,Hamilton,1898.4301,8,48,186,91,25,285,5,58
Texas,43,Hardin,1899.4301,13,51,40,93,27,156,23,69
Texas,43,Harris,1900.4301,17,63,104,81,34,851,8,52
Texas,43,Harrison,1901.4301,18,54,46,90,35,456,1,56
Texas,43,Hays,1902.4301,17,32,72,84,25,225,19,53
Texas,43,Henderson,1903.4301,18,72,70,94,32,441,1,44
Texas,43,Hidalgo,1904.4301,15,95,78,79,32,370,39,49
Texas,43,Hill,1905.4301,12,70,62,91,26,138,3,54
Texas,43,Hockley,1906.4301,9,74,81,85,28,426,8,48
Texas,43,Hood,1907.4301,17,53,59,90,24,136,1,47
Texas,43,Houston,1908.4301,10,68,62,93,39,237,9,58
Texas,43,Hutchinson,1909.4301,10,63,70,90,27,939,4,56
Texas,43,Jasper,1910.4301,15,67,93,89,36,236,4,53
Texas,43,Jeff Davis,1911.4301,7,30,89,89,29,204,35,0
Texas,43,Jefferson,1912.4301,14,59,96,86,42,671,11,55
Texas,43,Johnson,1913.4301,17,58,62,88,27,284,18,60
Texas,43,Kerr,1914.4301,17,67,111,85,37,223,2,48
Texas,43,Lamar,1915.4301,9,67,57,91,31,430,6,48
Texas,43,Lamb,1916.4301,6,99,52,85,35,386,1,44
Texas,43,Leon,1917.4301,13,62,48,92,27,167,9,47
Texas,43,Limestone,1918.4301,6,74,72,83,28,424,6,48
Texas,43,Lubbock,1919.4301,18,67,154,83,36,846,16,63
Texas,43,McLennan,1920.4301,12,59,123,86,39,612,20,61
Texas,43,Matagorda,1921.4301,20,71,86,93,34,777,5,46
Texas,43,Maverick,1922.4301,13,78,44,82,33,427,2,56
Texas,43,Midland,1923.4301,13,72,74,81,31,370,13,54
Texas,43,Montgomery,1924.4301,17,45,101,91,24,280,17,51
Texas,43,Nacogdoches,1925.4301,14,48,109,86,40,385,4,52
Texas,43,Navarro,1926.4301,9,70,57,90,37,269,4,56
Texas,43,Nueces,1927.4301,22,67,137,80,42,777,15,51
Texas,43,Orange,1928.4301,15,60,39,91,32,461,20,62
Texas,43,Palo Pinto,1929.4301,7,82,84,93,37,298,9,44
Texas,43,Parker,1930.4301,13,44,46,94,23,144,19,57
Texas,43,Parmer,1931.4301,5,64,75,91,25,188,4,57
Texas,43,Polk,1932.4301,9,76,75,86,49,233,6,48
Texas,43,Potter,1933.4301,15,107,159,82,44,778,20,50
Texas,43,Randall,1934.4301,15,38,115,94,29,659,11,61
Texas,43,Red River,1935.4301,11,62,31,95,35,233,19,29
Texas,43,Rusk,1936.4301,14,64,57,94,27,429,29,49
Texas,43,Sabine,1937.4301,7,78,49,92,30,340,7,38
Texas,43,San Patricio,1938.4301,10,74,40,86,33,256,17,56
Texas,43,Scurry,1939.4301,3,86,112,92,34,769,3,54
Texas,43,Smith,1940.4301,11,58,162,88,32,477,19,54
Texas,43,Tarrant,1941.4301,15,60,76,84,31,501,8,56
Texas,43,Taylor,1942.4301,10,66,105,73,34,523,14,55
Texas,43,Tom Green,1943.4301,17,63,90,83,33,370,17,49
Texas,43,Travis,1944.4301,22,54,121,79,33,444,9,51
Texas,43,Trinity,1945.4301,4,62,29,84,37,332,6,46
Texas,43,Tyler,1946.4301,5,71,49,96,37,333,19,50
Texas,43,Val Verde,1947.4301,14,88,46,81,31,184,1,53
Texas,43,Van Zandt,1948.4301,15,56,21,90,25,210,1,40
Texas,43,Walker,1949.4301,16,30,57,72,35,372,1,46
Texas,43,Waller,1950.4301,3,47,11,91,32,367,25,54
Texas,43,Webb,1951.4301,24,106,54,88,36,581,12,54
Texas,43,Wharton,1952.4301,17,70,81,92,39,442,1,52
Texas,43,Wichita,1953.4301,17,64,153,91,34,475,17,49
Texas,43,Williamson,1954.4301,16,36,91,89,22,144,9,56
Texas,43,Wilson,1955.4301,24,38,50,91,19,165,26,38
Texas,43,Wood,1956.4301,10,54,59,94,26,357,1,38
Texas,43,Zapata,1957.4301,9,126,15,87,36,271,8,38
Utah,44,Beaver,1958.4399,13,47,194,95,19,160,6,50
Utah,44,Box Elder,1959.4399,9,34,51,95,17,130,2,62
Utah,44,Cache,1960.4399,5,27,75,94,14,73,15,65
Utah,44,Carbon,1961.4399,10,38,77,99,22,198,4,54
Utah,44,Davis,1962.4399,8,27,79,93,14,106,5,66
Utah,44,Duchesne,1963.4399,8,66,77,82,17,150,12,52
Utah,44,Emery,1964.4399,11,31,100,95,17,57,14,62
Utah,44,Grand,1965.4399,19,45,198,97,26,245,2,29
Utah,44,Iron,1966.4399,9,37,52,91,21,152,3,53
Utah,44,Juab,1967.4399,7,38,80,95,20,107,28,62
Utah,44,Kane,1968.4399,7,35,76,97,19,240,15,23
Utah,44,Millard,1969.4399,5,36,108,95,16,183,8,72
Utah,44,Morgan,1970.4399,9,12,103,98,6,23,15,67
Utah,44,Salt Lake,1971.4399,12,40,124,86,21,378,4,59
Utah,44,San Juan,1972.4399,6,38,40,94,34,124,38,27
Utah,44,Sevier,1973.4399,10,44,45,89,14,98,1,48
Utah,44,Summit,1974.4399,19,25,157,98,13,81,11,28
Utah,44,Tooele,1975.4399,13,35,48,83,17,193,17,62
Utah,44,Uintah,1976.4399,12,62,74,72,21,167,3,53
Utah,44,Utah,1977.4399,4,22,70,93,11,85,9,66
Utah,44,Wasatch,1978.4399,9,34,81,90,12,59,0,54
Utah,44,Washington,1979.4399,7,42,77,92,15,162,18,56
Utah,44,Weber,1980.4399,11,51,80,85,24,263,11,58
Vermont,45,Addison,1981.45,18,12,185,89,25,52,0,39
Vermont,45,Bennington,1982.45,17,31,156,82,27,158,0,30
Vermont,45,Caledonia,1983.45,16,29,142,90,35,111,2,28
Vermont,45,Chittenden,1984.45,20,13,326,91,29,184,10,41
Vermont,45,Franklin,1985.45,20,33,71,88,29,194,19,36
Vermont,45,Grand Isle,1986.45,20,22,26,82,30,13,25,29
Vermont,45,Lamoille,1987.45,21,21,140,88,27,79,1,28
Vermont,45,Orange,1988.45,21,25,107,81,28,72,3,28
Vermont,45,Orleans,1989.45,19,34,136,81,30,86,5,34
Vermont,45,Rutland,1990.45,18,23,136,85,33,132,1,36
Vermont,45,Washington,1991.45,20,20,165,90,32,95,1,26
Vermont,45,Windham,1992.45,18,24,172,80,35,175,0,34
Vermont,45,Windsor,1993.45,19,24,178,85,26,105,0,24
Virginia,46,Accomack,1994.46,15,67,37,79,40,212,1,36
Virginia,46,Albemarle,1995.46,15,15,275,93,23,152,12,46
Virginia,46,Alleghany,1996.46,12,51,98,93,26,108,1,56
Virginia,46,Amelia,1997.46,13,44,8,85,29,122,27,50
Virginia,46,Amherst,1998.46,7,29,46,88,34,127,22,49
Virginia,46,Arlington,1999.46,21,26,136,88,25,157,0,51
Virginia,46,Augusta,2000.46,10,39,77,88,24,117,1,46
Virginia,46,Bedford,2001.46,13,28,107,91,22,139,21,34
Virginia,46,Botetourt,2002.46,14,21,77,91,16,64,19,47
Virginia,46,Brunswick,2003.46,17,46,34,78,51,132,4,42
Virginia,46,Buchanan,2004.46,10,43,39,89,35,192,0,71
Virginia,46,Buckingham,2005.46,8,45,63,84,31,158,5,14
Virginia,46,Campbell,2006.46,10,39,36,85,32,181,23,56
Virginia,46,Caroline,2007.46,9,51,40,82,28,221,27,45
Virginia,46,Carroll,2008.46,9,50,144,87,27,160,1,47
Virginia,46,Charlotte,2009.46,6,41,58,86,40,227,12,43
Virginia,46,Chesterfield,2010.46,15,21,157,87,26,202,6,51
Virginia,46,Clarke,2011.46,14,24,69,100,21,136,11,50
Virginia,46,Culpeper,2012.46,15,42,58,87,22,191,0,49
Virginia,46,Dickenson,2013.46,5,47,50,85,37,162,0,58
Virginia,46,Dinwiddie,2014.46,15,41,27,78,40,217,22,38
Virginia,46,Essex,2015.46,9,50,55,87,39,173,4,52
Virginia,46,Fairfax,2016.46,20,18,159,91,18,83,2,55
Virginia,46,Fauquier,2017.46,15,26,74,90,21,125,13,45
Virginia,46,Floyd,2018.46,18,28,54,89,19,70,9,47
Virginia,46,Fluvanna,2019.46,20,31,51,93,25,79,19,21
Virginia,46,Franklin,2020.46,10,40,97,85,29,102,27,52
Virginia,46,Frederick,2021.46,14,41,71,85,25,152,14,51
Virginia,46,Giles,2022.46,9,46,93,80,20,111,22,56
Virginia,46,Gloucester,2023.46,20,29,67,87,30,81,18,49
Virginia,46,Goochland,2024.46,15,18,129,89,16,263,17,36
Virginia,46,Grayson,2025.46,9,51,38,80,25,138,5,20
Virginia,46,Greensville,2026.46,5,86,92,84,46,172,1,100
Virginia,46,Halifax,2027.46,8,53,82,89,44,118,6,52
Virginia,46,Hanover,2028.46,19,15,105,94,21,77,8,51
Virginia,46,Henrico,2029.46,19,30,165,85,34,191,5,52
Virginia,46,Henry,2030.46,11,58,85,88,42,276,0,58
Virginia,46,Isle of Wight,2031.46,16,33,76,89,26,144,21,52
Virginia,46,James City,2032.46,12,23,204,87,24,124,12,43
Virginia,46,King William,2033.46,12,31,88,89,23,56,19,40
Virginia,46,Lancaster,2034.46,25,45,132,92,47,128,1,33
Virginia,46,Lee,2035.46,9,51,64,91,32,109,0,40
Virginia,46,Loudoun,2036.46,18,16,102,95,14,104,3,51
Virginia,46,Louisa,2037.46,16,43,22,92,31,127,29,55
Virginia,46,Lunenburg,2038.46,11,51,78,70,36,181,0,50
Virginia,46,Mathews,2039.46,12,28,66,92,37,62,20,42
Virginia,46,Mecklenburg,2040.46,14,51,116,92,49,227,1,47
Virginia,46,Montgomery,2041.46,15,16,91,87,28,183,13,46
Virginia,46,Nelson,2042.46,8,39,117,85,28,89,30,50
Virginia,46,Northampton,2043.46,19,57,134,70,45,217,0,46
Virginia,46,Northumberland,2044.46,9,62,200,74,33,98,0,27
Virginia,46,Orange,2045.46,12,43,117,90,31,91,1,50
Virginia,46,Page,2046.46,15,52,66,93,30,133,0,45
Virginia,46,Patrick,2047.46,11,39,48,95,33,136,2,53
Virginia,46,Pittsylvania,2048.46,9,40,10,87,30,107,29,45
Virginia,46,Powhatan,2049.46,18,16,80,87,16,69,14,42
Virginia,46,Prince Edward,2050.46,13,19,95,78,34,131,4,45
Virginia,46,Prince George,2051.46,15,21,27,82,29,127,14,46
Virginia,46,Prince William,2052.46,18,37,66,88,24,174,5,56
Virginia,46,Pulaski,2053.46,13,49,91,88,31,228,17,65
Virginia,46,Richmond,2054.46,10,45,100,76,28,131,2,50
Virginia,46,Roanoke,2055.46,12,29,205,92,21,178,7,45
Virginia,46,Rockbridge,2056.46,18,48,154,81,24,94,6,42
Virginia,46,Rockingham,2057.46,11,34,43,91,22,53,20,51
Virginia,46,Russell,2058.46,4,42,45,86,24,114,1,56
Virginia,46,Scott,2059.46,7,46,84,94,28,168,37,67
Virginia,46,Shenandoah,2060.46,13,50,88,90,31,146,0,45
Virginia,46,Smyth,2061.46,9,59,100,84,43,227,0,59
Virginia,46,Spotsylvania,2062.46,16,36,71,85,26,243,11,55
Virginia,46,Stafford,2063.46,14,29,46,92,20,148,8,55
Virginia,46,Tazewell,2064.46,9,47,163,77,29,197,0,67
Virginia,46,Warren,2065.46,13,41,79,92,23,153,17,39
Virginia,46,Washington,2066.46,6,38,117,89,29,155,26,55
Virginia,46,Westmoreland,2067.46,14,53,34,78,38,102,0,22
Virginia,46,Wise,2068.46,8,55,82,87,26,185,0,61
Virginia,46,Wythe,2069.46,13,46,115,80,36,125,0,51
Virginia,46,York,2070.46,15,15,176,94,20,122,6,54
Virginia,46,Alexandria City,2071.46,19,58,125,79,33,231,0,45
Virginia,46,Charlottesville City,2072.46,14,34,728,84,38,603,0,36
